"GEO_ID","NAME","B05003_001E","B05003_001M","B05003_002E","B05003_002M","B05003_003E","B05003_003M","B05003_004E","B05003_004M","B05003_005E","B05003_005M","B05003_006E","B05003_006M","B05003_007E","B05003_007M","B05003_008E","B05003_008M","B05003_009E","B05003_009M","B05003_010E","B05003_010M","B05003_011E","B05003_011M","B05003_012E","B05003_012M","B05003_013E","B05003_013M","B05003_014E","B05003_014M","B05003_015E","B05003_015M","B05003_016E","B05003_016M","B05003_017E","B05003_017M","B05003_018E","B05003_018M","B05003_019E","B05003_019M","B05003_020E","B05003_020M","B05003_021E","B05003_021M","B05003_022E","B05003_022M","B05003_023E","B05003_023M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 18 years","Margin of Error!!Total!!Male!!Under 18 years","Estimate!!Total!!Male!!Under 18 years!!Native","Margin of Error!!Total!!Male!!Under 18 years!!Native","Estimate!!Total!!Male!!Under 18 years!!Foreign born","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Male!!18 years and over","Margin of Error!!Total!!Male!!18 years and over","Estimate!!Total!!Male!!18 years and over!!Native","Margin of Error!!Total!!Male!!18 years and over!!Native","Estimate!!Total!!Male!!18 years and over!!Foreign born","Margin of Error!!Total!!Male!!18 years and over!!Foreign born","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Male!!18 years and over!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 18 years","Margin of Error!!Total!!Female!!Under 18 years","Estimate!!Total!!Female!!Under 18 years!!Native","Margin of Error!!Total!!Female!!Under 18 years!!Native","Estimate!!Total!!Female!!Under 18 years!!Foreign born","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!Under 18 years!!Foreign born!!Not a U.S. citizen","Estimate!!Total!!Female!!18 years and over","Margin of Error!!Total!!Female!!18 years and over","Estimate!!Total!!Female!!18 years and over!!Native","Margin of Error!!Total!!Female!!18 years and over!!Native","Estimate!!Total!!Female!!18 years and over!!Foreign born","Margin of Error!!Total!!Female!!18 years and over!!Foreign born","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Naturalized U.S. citizen","Estimate!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen","Margin of Error!!Total!!Female!!18 years and over!!Foreign born!!Not a U.S. citizen"
"5001400US1224","Congressional District 24 (114th Congress), Florida","741950","18739","354765","10794","85709","4996","78761","4606","6948","1641","1619","754","5329","1356","269056","8344","138289","5776","130767","6848","68745","4633","62022","5515","387185","11482","82437","5373","74919","5178","7518","1953","2272","884","5246","1773","304748","8648","158535","7221","146213","7264","88703","6048","57510","4959"
"5001400US1702","Congressional District 2 (114th Congress), Illinois","707817","13025","331875","7704","86516","4441","85174","4285","1342","633","341","237","1001","557","245359","6196","222381","6430","22978","3014","11841","2080","11137","1776","375942","8804","84837","4527","83693","4473","1144","571","305","210","839","490","291105","6789","267397","6746","23708","2621","13093","1820","10615","2169"
"5001400US3614","Congressional District 14 (114th Congress), New York","752344","18695","381018","11275","81189","4654","73919","4557","7270","1440","2088","707","5182","1379","299829","8890","131689","6309","168140","7383","70486","4716","97654","5894","371326","10292","73142","5896","66481","5703","6661","1334","2451","816","4210","1003","298184","7430","132894","5059","165290","6135","76328","4366","88962","5904"
"5001400US0608","Congressional District 8 (114th Congress), California","715953","8154","354308","6569","98227","4917","96039","4896","2188","1149","73","87","2115","1153","256081","5449","212647","5647","43434","3973","21451","3015","21983","2493","361645","6903","99425","5041","97935","5069","1490","734","167","140","1323","723","262220","5677","215058","6531","47162","3926","24509","2804","22653","2656"
"5001400US4504","Congressional District 4 (114th Congress), South Carolina","703720","5789","341028","3985","84887","1945","83963","2060","924","541","123","148","801","515","256141","2988","231576","3340","24565","1886","9318","1656","15247","1895","362692","3262","79835","2104","77964","2237","1871","813","1101","702","770","446","282857","2081","261252","3044","21605","1948","9758","1546","11847","1578"
"5001400US2503","Congressional District 3 (114th Congress), Massachusetts","755778","7253","372947","5932","88078","3974","84187","4133","3891","1228","1799","854","2092","772","284869","4848","226853","5549","58016","3199","32005","2358","26011","2782","382831","6051","86678","3602","83159","3705","3519","1207","1293","741","2226","849","296153","5631","239776","6216","56377","3548","33573","2720","22804","2567"
"5001400US2608","Congressional District 8 (114th Congress), Michigan","725201","4935","355503","3050","83571","2523","81632","2517","1939","681","213","179","1726","609","271932","2593","249625","3300","22307","1748","10108","1143","12199","1520","369698","3829","82070","2464","78388","2602","3682","1435","1048","549","2634","1334","287628","2846","263962","3338","23666","2032","11288","1373","12378","1770"
"5001400US5503","Congressional District 3 (114th Congress), Wisconsin","718518","3823","361681","2622","80328","1413","78913","1377","1415","423","309","156","1106","412","281353","2183","273514","2208","7839","1044","3544","730","4295","931","356837","2328","73258","1286","71759","1322","1499","451","498","263","1001","367","283579","1869","274441","2113","9138","1165","4847","940","4291","750"
"5001400US0803","Congressional District 3 (114th Congress), Colorado","729368","4373","365512","3610","83725","2382","82844","2350","881","550","314","329","567","421","281787","3156","260415","3481","21372","2623","6095","1200","15277","2274","363856","3657","78959","1946","77512","2014","1447","641","83","136","1364","641","284897","2993","259333","3618","25564","2444","8931","2095","16633","2195"
"5001400US2203","Congressional District 3 (114th Congress), Louisiana","777665","2656","379619","2521","98867","1794","98075","1731","792","563","253","307","539","493","280752","1595","267392","1637","13360","1441","3889","1095","9471","1205","398046","2550","96863","1913","95892","1975","971","593","271","315","700","529","301183","1587","291312","2389","9871","1640","4790","1222","5081","1234"
"5001400US2302","Congressional District 2 (114th Congress), Maine","656254","3010","320675","1904","63326","1006","62809","977","517","276","191","172","326","208","257349","1726","251036","1834","6313","855","3547","720","2766","611","335579","2162","63353","1271","62527","1260","826","371","257","226","569","298","272226","1451","263026","1897","9200","1172","4863","836","4337","824"
"5001400US2401","Congressional District 1 (114th Congress), Maryland","728405","7557","357778","4443","83660","2377","81940","2496","1720","816","729","484","991","669","274118","3317","258326","3269","15792","2052","8670","1549","7122","1447","370627","4759","74637","2711","73297","2794","1340","576","303","281","1037","522","295990","3102","276798","3169","19192","1931","10894","1603","8298","1387"
"5001400US4503","Congressional District 3 (114th Congress), South Carolina","666489","5290","327188","4171","73803","2438","73489","2500","314","277","0","200","314","277","253385","3164","242281","3177","11104","1377","3324","840","7780","1048","339301","3634","72278","2810","71125","2797","1153","579","193","189","960","555","267023","1985","257863","2181","9160","1277","3018","828","6142","1123"
"5001400US0606","Congressional District 6 (114th Congress), California","737671","9218","360751","6018","96668","3884","90040","3719","6628","1613","1527","696","5101","1431","264083","5025","187386","5211","76697","4870","39843","3512","36854","3524","376920","5756","89560","3951","83391","4053","6169","1694","1386","556","4783","1649","287360","4837","207231","5999","80129","5205","43986","3032","36143","3415"
"5001400US0627","Congressional District 27 (114th Congress), California","714911","8492","348406","5645","69335","3945","63824","3709","5511","1093","1350","582","4161","943","279071","5268","155341","4919","123730","4183","76816","3294","46914","3480","366505","6832","66817","3990","62549","3807","4268","1196","1379","646","2889","904","299688","5582","156639","5386","143049","4727","92771","4006","50278","3603"
"5001400US3909","Congressional District 9 (114th Congress), Ohio","709813","10559","344134","6756","83350","3564","82424","3516","926","541","227","182","699","484","260784","5103","246692","4923","14092","1928","7110","1048","6982","1789","365679","6320","77858","3903","76854","4004","1004","601","364","351","640","494","287821","4519","273747","4408","14074","1948","8404","1260","5670","1364"
"5001400US4203","Congressional District 3 (114th Congress), Pennsylvania","702323","4272","345522","3001","75690","1716","74880","1792","810","333","270","168","540","300","269832","2212","261053","2776","8779","1484","4500","1011","4279","1184","356801","2946","71271","1835","70177","1761","1094","406","623","320","471","270","285530","2098","276682","2306","8848","1526","4983","1155","3865","978"
"5001400US1710","Congressional District 10 (114th Congress), Illinois","711698","6811","352997","4486","90823","3244","86273","3365","4550","1372","678","300","3872","1325","262174","3558","179800","3785","82374","3510","42971","2928","39403","2749","358701","4767","87356","2937","84271","2813","3085","705","533","261","2552","740","271345","3207","184735","4293","86610","3706","46541","2694","40069","3222"
"5001400US4104","Congressional District 4 (114th Congress), Oregon","775615","2840","383749","2351","75957","2039","74338","2166","1619","718","902","550","717","519","307792","2191","291229","2620","16563","1736","6300","1232","10263","1586","391866","2771","72429","1838","71046","1955","1383","521","401","341","982","455","319437","2188","299916","2651","19521","1742","7535","1069","11986","1595"
"5001400US0603","Congressional District 3 (114th Congress), California","720104","6650","359673","5395","85083","2735","82314","2777","2769","904","119","117","2650","886","274590","5291","211111","5106","63479","3172","28853","2533","34626","3111","360431","4213","83236","2787","80941","2779","2295","677","491","348","1804","662","277195","3286","212032","4357","65163","3177","36146","2560","29017","3071"
"5001400US4214","Congressional District 14 (114th Congress), Pennsylvania","701362","7325","335783","5246","60043","2847","59181","2740","862","468","193","193","669","416","275740","4278","259055","3953","16685","1849","6887","1705","9798","1432","365579","4417","61730","2499","59861","2577","1869","722","379","361","1490","658","303849","3973","287141","4268","16708","1707","7734","1392","8974","1306"
"5001400US0502","Congressional District 2 (114th Congress), Arkansas","756326","2193","366376","1747","90783","1453","88854","1710","1929","1115","285","268","1644","1093","275593","1184","261239","2156","14354","1941","3437","959","10917","1999","389950","2028","88756","1561","87557","1606","1199","641","377","324","822","535","301194","1330","287122","2030","14072","1539","5190","1157","8882","1416"
"5001400US0643","Congressional District 43 (114th Congress), California","731916","15341","350226","8707","88468","5460","85503","5453","2965","1063","417","268","2548","1007","261758","7524","159837","6867","101921","5122","42038","3264","59883","4541","381690","9862","89714","5409","85172","5427","4542","1115","774","417","3768","1014","291976","7337","182396","6632","109580","5143","51846","3877","57734","3897"
"5001400US1802","Congressional District 2 (114th Congress), Indiana","721627","3762","355408","2410","92379","1717","90418","1808","1961","850","126","145","1835","846","263029","1608","245231","2498","17798","1919","5770","1251","12028","1647","366219","2539","88002","1588","86478","1722","1524","571","481","355","1043","460","278217","1881","261550","2554","16667","1786","4778","1016","11889","1528"
"5001400US3202","Congressional District 2 (114th Congress), Nevada","697426","3481","353532","2590","80410","1470","78319","1598","2091","767","453","361","1638","692","273122","1992","233606","2864","39516","2412","15437","1769","24079","2755","343894","2458","75721","1510","73186","1833","2535","964","490","356","2045","930","268173","1548","225129","2567","43044","2414","18806","1854","24238","2031"
"5001400US3616","Congressional District 16 (114th Congress), New York","732521","14194","347620","8128","84011","4470","79109","4425","4902","1184","1740","681","3162","900","263609","6793","166757","6903","96852","5782","51472","3765","45380","4117","384901","8848","83430","4564","79498","4496","3932","1011","1084","512","2848","874","301471","7104","190118","5611","111353","5449","68000","4523","43353","3424"
"5001400US3618","Congressional District 18 (114th Congress), New York","720115","5419","359158","3422","87571","2104","85956","2107","1615","605","626","321","989","531","271587","2822","231924","3724","39663","3292","21583","2571","18080","2132","360957","3555","83010","2280","80940","2318","2070","617","607","312","1463","523","277947","2539","234407","3557","43540","3052","26532","2379","17008","2069"
"5001400US3622","Congressional District 22 (114th Congress), New York","709851","3531","349945","2419","73267","1292","72068","1261","1199","588","647","501","552","332","276678","1842","260173","2546","16505","1807","8799","1378","7706","1243","359906","2238","72381","1284","71239","1377","1142","462","643","298","499","343","287525","1607","269822","2314","17703","1708","10727","1741","6976","1094"
"5001400US4836","Congressional District 36 (114th Congress), Texas","731297","13676","367180","8969","96401","5086","94702","5110","1699","930","114","155","1585","934","270779","6850","234994","6292","35785","4371","12356","2121","23429","3369","364117","8711","90811","5226","88196","5016","2615","1201","306","263","2309","1179","273306","6101","239595","5580","33711","3807","12772","2309","20939","2614"
"5001400US1708","Congressional District 8 (114th Congress), Illinois","725320","11095","362678","7046","89447","4888","83480","4820","5967","1433","955","378","5012","1360","273231","6207","170934","5657","102297","4308","44058","3089","58239","4140","362642","7594","83743","4741","78169","4683","5574","1304","1244","602","4330","1122","278899","5731","181520","5278","97379","4233","47621","3469","49758","3583"
"5001400US1806","Congressional District 6 (114th Congress), Indiana","720106","2939","355484","2471","83562","1801","83089","1818","473","381","102","129","371","365","271922","1692","263274","1943","8648","1175","2515","797","6133","1158","364622","2468","78686","1502","78174","1460","512","340","244","240","268","258","285936","1877","278232","2327","7704","1234","2604","764","5100","1201"
"5001400US0106","Congressional District 6 (114th Congress), Alabama","696788","6818","339221","4445","82651","2468","81157","2552","1494","531","198","185","1296","520","256570","4344","242354","4450","14216","1555","3835","1026","10381","1362","357567","4619","79330","2661","78096","2689","1234","452","485","323","749","377","278237","3467","264853","3646","13384","1786","5339","1264","8045","1415"
"5001400US3710","Congressional District 10 (114th Congress), North Carolina","744808","6520","359296","4230","81707","2375","80312","2356","1395","629","498","324","897","511","277589","3261","260579","3178","17010","1702","5873","1217","11137","1459","385512","4061","80235","2200","79042","2281","1193","572","329","294","864","514","305277","3056","288331","3281","16946","2357","6742","1321","10204","1987"
"5001400US0640","Congressional District 40 (114th Congress), California","713940","14487","353011","8346","107302","5327","101514","5134","5788","1143","326","300","5462","1057","245709","6826","102549","4690","143160","5327","44742","3038","98418","4614","360929","9330","104154","5256","98309","5055","5845","1351","793","377","5052","1294","256775","6443","108962","4439","147813","4689","52094","3029","95719","4264"
"5001400US4507","Congressional District 7 (114th Congress), South Carolina","688975","2898","331316","2738","76347","2313","75334","2297","1013","556","194","182","819","587","254969","1972","242197","2351","12772","1457","4001","1055","8771","1508","357659","2789","71684","2253","70315","2313","1369","711","328","343","1041","697","285975","1769","274378","2047","11597","1446","4994","1012","6603","1293"
"5001400US0630","Congressional District 30 (114th Congress), California","754331","20427","374681","11981","77340","6451","72967","6113","4373","1140","964","385","3409","1157","297341","9169","179516","7091","117825","5886","71886","4014","45939","4505","379650","11861","72652","5374","68290","5052","4362","1279","1794","842","2568","929","306998","8823","180452","6071","126546","6210","85829","4851","40717","3723"
"5001400US3406","Congressional District 6 (114th Congress), New Jersey","748924","8257","368337","6103","82769","2860","76620","2762","6149","1142","833","430","5316","1096","285568","5127","188734","5365","96834","4795","49314","3202","47520","4164","380587","5310","83706","2610","77290","2613","6416","1198","2180","958","4236","957","296881","4730","195938","5228","100943","4347","51785","2961","49158","3544"
"5001400US4506","Congressional District 6 (114th Congress), South Carolina","673637","13680","329160","7418","72605","4111","71218","4163","1387","833","544","604","843","503","256555","5600","239853","5807","16702","2608","4305","1490","12397","2169","344477","9056","74594","4836","73572","4848","1022","631","386","414","636","436","269883","6423","259700","6247","10183","1818","3134","845","7049","1343"
"5001400US4809","Congressional District 9 (114th Congress), Texas","772152","21445","378381","12441","106400","7021","96900","6909","9500","1915","811","587","8689","1889","271981","9129","142323","7264","129658","6912","41510","4020","88148","5817","393771","13053","97228","6854","90576","6841","6652","1364","690","372","5962","1333","296543","9698","173723","7116","122820","7699","45959","3794","76861","6053"
"5001400US0633","Congressional District 33 (114th Congress), California","714411","13807","346945","9237","66967","4068","64631","4065","2336","732","478","427","1858","590","279978","8333","212775","7506","67203","4725","43542","3878","23661","2749","367466","8744","61494","3758","58079","3569","3415","1243","549","336","2866","1220","305972","6995","219735","6200","86237","5596","56165","4442","30072","3283"
"5001400US0635","Congressional District 35 (114th Congress), California","732845","8587","370949","7531","104306","4742","100050","4853","4256","1169","909","418","3347","1123","266643","6526","162151","6221","104492","4465","46343","2843","58149","4222","361896","6634","93621","4865","89871","4937","3750","1083","249","196","3501","1049","268275","4668","162150","5044","106125","4951","46408","3146","59717","4267"
"5001400US2613","Congressional District 13 (114th Congress), Michigan","687170","10669","326065","6496","83096","4257","81313","4206","1783","793","864","601","919","486","242969","5307","222087","5188","20882","2419","9492","1271","11390","2181","361105","6539","85644","3859","84367","3846","1277","581","498","243","779","492","275461","4846","252329","4923","23132","2706","12030","2055","11102","1638"
"5001400US2604","Congressional District 4 (114th Congress), Michigan","702630","3554","351616","2486","76591","1463","76201","1491","390","241","218","147","172","198","275025","1893","269357","1912","5668","1014","1869","560","3799","797","351014","2429","70894","1575","69918","1539","976","422","487","247","489","302","280120","1827","273401","1821","6719","784","3149","685","3570","768"
"5001400US3301","Congressional District 1 (114th Congress), New Hampshire","665612","4793","327091","3534","68579","2081","66342","1989","2237","931","1377","769","860","669","258512","2941","244199","3529","14313","1801","7870","1533","6443","1093","338521","3829","66437","2496","64715","2530","1722","784","889","615","833","450","272084","2712","251670","3226","20414","2448","12222","2092","8192","1594"
"5001400US0409","Congressional District 9 (114th Congress), Arizona","745079","17851","385436","11445","78860","5659","76490","5638","2370","684","338","257","2032","650","306576","9672","251641","9042","54935","5077","17881","2325","37054","4532","359643","10558","75586","5516","72495","5317","3091","956","928","501","2163","793","284057","7447","233376","7451","50681","4547","19241","2128","31440","3921"
"5001400US2104","Congressional District 4 (114th Congress), Kentucky","748191","5321","370550","3694","93359","2159","92580","2204","779","447","402","256","377","411","277191","2528","266947","2521","10244","1690","3499","954","6745","1572","377641","3690","91301","2299","89731","2302","1570","707","922","511","648","557","286340","2400","277157","2607","9183","1338","4068","859","5115","1062"
"5001400US5304","Congressional District 4 (114th Congress), Washington","704219","2133","355540","2037","104857","1548","99535","1916","5322","1390","779","709","4543","1191","250683","1504","194075","2944","56608","2979","15046","1953","41562","3039","348679","2107","98768","1595","94382","1875","4386","1156","539","381","3847","1141","249911","1490","200776","3257","49135","3014","12827","2114","36308","2700"
"5001400US0616","Congressional District 16 (114th Congress), California","718849","11703","358234","6524","110745","3831","105131","3923","5614","1523","695","450","4919","1403","247489","4441","162292","5547","85197","4496","29685","2961","55512","4532","360615","7247","106529","4045","101865","4186","4664","1389","901","489","3763","1252","254086","4951","172740","5520","81346","4034","30260","2618","51086","3424"
"5001400US0905","Congressional District 5 (114th Congress), Connecticut","713473","8841","351857","6569","79210","4071","75157","3986","4053","1206","1092","505","2961","1071","272647","6069","229804","6017","42843","3850","17506","2371","25337","3051","361616","5426","76152","3265","71660","3351","4492","1241","1349","707","3143","1073","285464","5108","242941","5443","42523","3930","21809","2273","20714","2781"
"5001400US3603","Congressional District 3 (114th Congress), New York","718780","14000","351286","8034","79482","4791","75225","4624","4257","1192","779","337","3478","1109","271804","6000","196447","5044","75357","5194","50155","3176","25202","3828","367494","8440","75756","4022","72079","3997","3677","1143","869","388","2808","1031","291738","7140","206937","5728","84801","4728","56438","3650","28363","3080"
"5001400US4808","Congressional District 8 (114th Congress), Texas","767431","8879","386981","4382","95792","3041","91766","3242","4026","1148","1076","664","2950","1029","291189","3078","249619","3826","41570","3552","14757","2304","26813","3054","380450","6581","98573","3845","95779","4137","2794","1171","415","365","2379","1086","281877","4073","243671","4633","38206","3148","14949","2336","23257","3059"
"5001400US4901","Congressional District 1 (114th Congress), Utah","727828","4465","368084","2999","118894","2685","117474","2742","1420","457","375","245","1045","490","249190","2118","228436","2842","20754","1768","8235","1362","12519","1711","359744","2758","109044","2405","107482","2405","1562","702","572","468","990","508","250700","2152","230376","2774","20324","2041","8565","1423","11759","1544"
"5001400US5110","Congressional District 10 (114th Congress), Virginia","802127","9287","399470","6041","111348","3049","105525","3222","5823","1509","1479","719","4344","1301","288122","4711","215068","4952","73054","3726","43419","2823","29635","3030","402657","5800","107450","3510","101319","3861","6131","1693","1571","610","4560","1606","295207","3977","212882","4702","82325","3920","47655","3223","34670","3478"
"5001400US2402","Congressional District 2 (114th Congress), Maryland","743321","16760","357547","9717","87468","5176","84460","5017","3008","1226","1114","541","1894","1040","270079","6427","229900","5892","40179","4333","20263","2406","19916","3433","385774","9438","83108","4941","80090","4870","3018","1046","987","485","2031","938","302666","7206","260403","6599","42263","4121","22964","2969","19299","2865"
"5001400US3905","Congressional District 5 (114th Congress), Ohio","730503","6281","357236","3937","83732","2250","83494","2310","238","207","137","166","101","127","273504","3124","262878","3252","10626","1855","6425","1402","4201","1099","373267","3870","82891","2050","82077","2148","814","452","506","347","308","288","290376","3224","281915","3398","8461","1380","6047","1336","2414","701"
"5001400US4702","Congressional District 2 (114th Congress), Tennessee","726315","2539","352810","2227","77991","1569","76355","1919","1636","883","391","298","1245","817","274819","1366","259628","2328","15191","1958","5832","993","9359","1684","373505","2359","74932","1678","73237","1644","1695","627","654","416","1041","550","298573","1622","284688","2477","13885","1743","6179","1015","7706","1501"
"5001400US0621","Congressional District 21 (114th Congress), California","712295","13646","373675","7385","108665","5222","103762","5192","4903","1314","177","145","4726","1311","265010","5493","164861","5241","100149","5003","26424","2625","73725","4954","338620","8839","112415","5671","107048","5600","5367","1279","482","379","4885","1277","226205","5598","136592","5714","89613","4550","23223","2492","66390","4238"
"5001400US1301","Congressional District 1 (114th Congress), Georgia","729328","4475","359728","3013","91524","2306","90329","2332","1195","679","190","181","1005","625","268204","2346","251244","2672","16960","2068","6025","1197","10935","1980","369600","3740","84824","2294","84221","2269","603","361","306","270","297","229","284776","2326","263752","3294","21024","2573","8795","1566","12229","1979"
"5001400US2206","Congressional District 6 (114th Congress), Louisiana","791864","8631","384300","5930","96652","3602","94379","3538","2273","1116","694","775","1579","851","287648","4313","271752","5058","15896","1869","6358","1497","9538","1672","407564","5191","94658","3465","93115","3386","1543","729","447","385","1096","716","312906","4439","298587","4695","14319","1431","5082","1056","9237","1559"
"5001400US4401","Congressional District 1 (114th Congress), Rhode Island","532145","6495","259712","3983","59349","1813","57202","1964","2147","801","661","386","1486","702","200363","3740","161976","3818","38387","2813","18007","1965","20380","2371","272433","4562","53328","2213","50501","2051","2827","897","791","493","2036","835","219105","3481","179412","3804","39693","2884","20911","2074","18782","2402"
"5001400US4704","Congressional District 4 (114th Congress), Tennessee","747195","4709","365258","3222","88649","2189","86314","2274","2335","931","371","261","1964","908","276609","2238","259095","2824","17514","2068","4564","984","12950","1939","381937","3308","88402","2256","86502","2151","1900","823","355","289","1545","796","293535","2293","278647","2904","14888","1732","4297","838","10591","1813"
"5001400US5111","Congressional District 11 (114th Congress), Virginia","782204","13151","386662","8390","95926","4047","85855","3974","10071","2291","2781","888","7290","1895","290736","6476","182275","5491","108461","5981","55610","3846","52851","5067","395542","6864","89963","3703","81780","4219","8183","1890","2686","1085","5497","1488","305579","5508","190462","4770","115117","4984","61737","4158","53380","4361"
"5001400US1209","Congressional District 9 (114th Congress), Florida","769993","17046","377539","9839","97283","5428","91915","5832","5368","1847","401","348","4967","1871","280256","7198","211812","7338","68444","5871","34018","4409","34426","4856","392454","9413","94225","4957","88178","5100","6047","1940","2269","1331","3778","1607","298229","6679","215841","6726","82388","5973","43556","4017","38832","4479"
"5001400US3404","Congressional District 4 (114th Congress), New Jersey","748864","7272","360275","5683","92453","3381","90323","3242","2130","753","803","376","1327","701","267822","5282","227609","5371","40213","3253","19838","2310","20375","2567","388589","5685","88539","3303","86850","3290","1689","730","647","439","1042","615","300050","5084","258196","4894","41854","3558","25238","2750","16616","2494"
"5001400US0625","Congressional District 25 (114th Congress), California","718796","12543","350054","7068","98143","4952","94361","4997","3782","951","1190","456","2592","863","251911","5541","186236","5848","65675","3809","38526","2872","27149","2818","368742","9554","98892","6091","95475","5957","3417","1158","939","467","2478","1083","269850","6276","192745","6325","77105","3960","45219","3096","31886","2700"
"5001400US0620","Congressional District 20 (114th Congress), California","732074","4850","369712","2719","94055","1558","88419","2096","5636","1252","218","227","5418","1242","275657","2185","183939","4096","91718","3968","25384","2539","66334","3560","362362","3030","86552","1725","80693","2021","5859","1239","967","459","4892","1236","275810","2027","187156","4044","88654","3502","29625","2628","59029","3404"
"5001400US3411","Congressional District 11 (114th Congress), New Jersey","739014","9346","355580","6019","79659","3462","76697","3385","2962","922","1024","484","1938","850","275921","4760","214139","4708","61782","3861","40787","2789","20995","2933","383434","5957","80428","3217","77139","3076","3289","900","1211","497","2078","905","303006","4914","234549","4463","68457","3661","47708","3114","20749","2227"
"5001400US2610","Congressional District 10 (114th Congress), Michigan","706525","4927","350851","3788","81051","2309","80344","2372","707","417","159","161","548","398","269800","3340","251370","3761","18430","2714","12550","2138","5880","1480","355674","3587","76323","2748","75693","2731","630","453","259","298","371","348","279351","2734","258890","3195","20461","2497","14410","2216","6051","1304"
"5001400US4202","Congressional District 2 (114th Congress), Pennsylvania","716892","14369","323355","7859","75084","4234","73469","4216","1615","857","542","364","1073","706","248271","6893","221007","6606","27264","2795","12054","1568","15210","2121","393537","10433","76859","4257","75688","4254","1171","575","487","333","684","462","316678","7909","287858","8076","28820","2983","14152","1827","14668","2290"
"5001400US4816","Congressional District 16 (114th Congress), Texas","735246","6992","362731","4245","104654","2523","100703","2595","3951","1381","1062","644","2889","1267","258077","3111","185925","4554","72152","4233","31672","2868","40480","3449","372515","4023","99024","2413","94277","2635","4747","1629","401","280","4346","1629","273491","2959","173544","4626","99947","4289","45708","3058","54239","4171"
"5001400US4103","Congressional District 3 (114th Congress), Oregon","806382","6989","401472","4437","84601","2056","81171","2399","3430","1467","596","336","2834","1378","316871","3541","266398","4992","50473","3679","21902","2377","28571","3453","404910","3860","77126","2235","73691","2556","3435","1399","725","396","2710","1228","327784","2661","276519","3660","51265","3447","25059","2471","26206","2922"
"5001400US1602","Congressional District 2 (114th Congress), Idaho","800169","7192","403339","4599","114681","3441","110735","3320","3946","1571","610","805","3336","1528","288658","4053","261859","4796","26799","2343","8708","1473","18091","2235","396830","5493","104747","3009","102124","3166","2623","950","766","587","1857","676","292083","4074","265924","4798","26159","2785","10604","1511","15555","2175"
"5001400US3503","Congressional District 3 (114th Congress), New Mexico","686655","6800","341283","4459","86819","2906","85326","2990","1493","598","382","355","1111","477","254464","3118","232110","3881","22354","2844","7770","1402","14584","2412","345372","3595","79689","1875","77683","2048","2006","677","339","253","1667","623","265683","2750","244135","3296","21548","2293","8763","1540","12785","1951"
"5001400US3409","Congressional District 9 (114th Congress), New Jersey","759352","9210","368294","5689","90478","3367","83527","3513","6951","1376","2082","753","4869","1146","277816","4495","153515","5113","124301","4692","76775","4200","47526","3284","391058","6241","87103","3442","81092","3403","6011","1568","1397","697","4614","1296","303955","5275","170122","5309","133833","5082","83712","4314","50121","3628"
"5001400US3709","Congressional District 9 (114th Congress), North Carolina","805960","12052","388092","6591","105751","3200","102322","3289","3429","1158","755","392","2674","1123","282341","4857","248512","4633","33829","2624","15753","1641","18076","2142","417868","7633","101015","4129","96975","4173","4040","1179","956","539","3084","1147","316853","5625","278349","6092","38504","2867","19529","2175","18975","2135"
"5001400US5104","Congressional District 4 (114th Congress), Virginia","746976","7738","371634","5149","91801","3045","90422","3036","1379","663","520","462","859","439","279833","3763","265887","3722","13946","1785","7966","1235","5980","1293","375342","4354","83512","2737","82844","2693","668","512","98","100","570","482","291830","3144","273211","3530","18619","2094","11249","1910","7370","1378"
"5001400US1714","Congressional District 14 (114th Congress), Illinois","725522","9059","361138","5662","96185","3699","94190","3794","1995","822","527","314","1468","779","264953","4765","233529","5431","31424","2975","18000","2250","13424","1908","364384","6461","92465","4170","90727","4137","1738","723","472","294","1266","621","271919","4490","237932","5051","33987","2874","21377","2351","12610","1930"
